date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:06:12	791/791	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2022%20Feb%202023%2010:43:20%20GMT	https://crispinfreeman.com/voice-acting-mastery/feed/	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/voice-acting-mastery/feed/index.html	(from https://crispinfreeman.com/voice-acting-mastery/)
21:06:12	2522/2522	---MC-	200	added ('OK')	application/json	date:Mon,%2025%20Sep%202023%2001:06:24%20GMT	https://crispinfreeman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrispinfreeman.com%2Fvoice-acting-mastery%2F	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-json/oembed/1.0/embed6661.json	(from https://crispinfreeman.com/voice-acting-mastery/)
21:06:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Sep%202023%2001:06:24%20GMT	https://crispinfreeman.com/?p=18	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/index0735.html	(from https://crispinfreeman.com/voice-acting-mastery/)
21:06:12	2588/2588	---MC-	200	added ('OK')	text/xml	date:Mon,%2025%20Sep%202023%2001:06:24%20GMT	https://crispinfreeman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrispinfreeman.com%2Fvoice-acting-mastery%2F&format=xml	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-json/oembed/1.0/embedc098	(from https://crispinfreeman.com/voice-acting-mastery/)
21:06:12	3327/3327	---MC-	200	added ('OK')	application/json	date:Mon,%2025%20Sep%202023%2001:06:24%20GMT	https://crispinfreeman.com/wp-json/wp/v2/pages/16	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-json/wp/v2/pages/16.json	(from https://crispinfreeman.com/mythology-and-meaning/)
21:06:13	793/793	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2022%20Feb%202023%2010:43:20%20GMT	https://crispinfreeman.com/mythology-and-meaning/feed/	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/mythology-and-meaning/feed/index.html	(from https://crispinfreeman.com/mythology-and-meaning/)
21:06:13	2527/2527	---MC-	200	added ('OK')	application/json	date:Mon,%2025%20Sep%202023%2001:06:25%20GMT	https://crispinfreeman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrispinfreeman.com%2Fmythology-and-meaning%2F	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-json/oembed/1.0/embeda66f.json	(from https://crispinfreeman.com/mythology-and-meaning/)
21:06:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Sep%202023%2001:06:25%20GMT	https://crispinfreeman.com/?p=16	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/index0e62.html	(from https://crispinfreeman.com/mythology-and-meaning/)
21:06:14	2593/2593	---MC-	200	added ('OK')	text/xml	date:Mon,%2025%20Sep%202023%2001:06:25%20GMT	https://crispinfreeman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrispinfreeman.com%2Fmythology-and-meaning%2F&format=xml	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-json/oembed/1.0/embed7e0a	(from https://crispinfreeman.com/mythology-and-meaning/)
21:06:18	1483/1483	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:25%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/js/?C=M;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/js/index72c9.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/js/?C=M;O=A)
21:06:18	1483/1483	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:25%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/js/?C=N;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/js/indexb70a.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/js/?C=N;O=D)
21:06:18	1483/1483	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:25%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/js/?C=S;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/js/index5851.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/js/?C=S;O=A)
21:06:19	1483/1483	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:27%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/js/?C=D;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/js/indexad3f.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/js/?C=D;O=A)
21:06:19	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Sep%202023%2001:06:31%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/haiku-admin.php	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/haiku-admin.82.delayed	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:19	2676/2676	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:31%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/?C=N;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/indexc052.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:19	2676/2676	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:31%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/?C=M;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/indexf8a0.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:19	2676/2676	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:31%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/?C=S;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/indexbfec.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:20	3711/3711	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/haiku-player.css	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/haiku-player.css	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:20	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Sep%202023%2001:06:32%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/haiku-player.php	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/haiku-player.php	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:20	2676/2676	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:32%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/?C=D;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/index30b5.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:20	35147/35147	---M--	200	added ('OK')	text/plain	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/license.txt	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/license.txt	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:20	226/226	---M--	200	added ('Not%20Acceptable')	text/html	date:Mon,%2025%20Sep%202023%2001:06:33%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/readme.txt	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/readme.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:21	32989/32989	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/screenshot-2.png	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/screenshot-2.png	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:24	959/959	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:33%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/index.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:24	2030/2030	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:34%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/index.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:26	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:33%20GMT	https://crispinfreeman.com/wp-content/plugins/	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/index.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:26	1098/1098	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:34%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/index.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:26	2676/2676	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:37%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/?C=S;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/index5851.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/?C=S;O=A)
21:06:26	2676/2676	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:37%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/?C=D;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/indexad3f.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/?C=D;O=A)
21:06:27	1271/1271	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/custom-columns.js	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/custom-columns.js	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/)
21:06:27	2030/2030	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:39%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/?C=M;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/indexf8a0.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/)
21:06:27	2030/2030	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:39%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/?C=S;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/indexbfec.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/)
21:06:27	2030/2030	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:39%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/?C=N;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/indexc052.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/)
21:06:27	1840/1840	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/custom-player.js	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/custom-player.js	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/)
21:06:27	2030/2030	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:39%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/?C=D;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/index30b5.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/)
21:06:27	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Sep%202023%2001:06:39%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/custom-player.php	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/custom-player.php	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/)
21:06:28	3565/3565	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/haiku-admin.css	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/haiku-admin.css	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/)
21:06:28	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Sep%202023%2001:06:40%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/haiku-admin.php	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/haiku-admin.php	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/)
21:06:28	40/40	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:40%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/haiku-documentation.php	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/haiku-documentation.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/)
21:06:28	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Sep%202023%2001:06:41%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/haiku-player.php	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/haiku-player.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:29	1893/1893	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:40%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/index.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/)
21:06:29	14321/14321	---M--	200	added ('OK')	application/vnd.ms-powerpoint	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/haiku-minimalist-audio-player.pot	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/haiku-minimalist-audio-player.ppt	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/)
21:06:34	1098/1098	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:41%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/?C=N;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/indexc052.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/)
21:06:34	1098/1098	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:41%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/?C=M;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/indexf8a0.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/)
21:06:35	1098/1098	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:41%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/?C=S;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/indexbfec.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/)
21:06:35	1098/1098	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:42%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/?C=D;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/index30b5.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/)
21:06:41	4243/4243	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/index.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/)
21:06:41	959/959	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:47%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/?C=N;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/indexc052.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/)
21:06:41	2010/2010	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:47%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/index.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/)
21:06:41	959/959	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:47%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/?C=M;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/indexf8a0.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/)
21:06:47	959/959	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:53%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/?C=D;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/index30b5.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/)
21:06:47	959/959	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:54%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/?C=S;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/indexbfec.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/)
21:06:47	3325/3325	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/screenshot-1.png	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/screenshot-1.png	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:47	2676/2676	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:54%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/?C=N;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/indexb70a.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/?C=N;O=D)
21:06:53	2676/2676	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:06:59%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/?C=M;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/index72c9.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/?C=M;O=A)
21:06:53	2030/2030	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:00%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/?C=N;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/indexb70a.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/?C=N;O=D)
21:06:53	2030/2030	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:00%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/?C=M;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/index72c9.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/?C=M;O=A)
21:06:53	2030/2030	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:00%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/?C=S;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/index5851.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/?C=S;O=A)
21:06:54	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Sep%202023%2001:07:06%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/custom-player.php	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/custom-player.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/)
21:06:54	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Sep%202023%2001:07:06%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/haiku-admin.php	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/haiku-admin.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/)
21:06:54	16365/16365	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/logo.png	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/logo.png	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/)
21:06:54	2030/2030	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:06%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/?C=D;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/indexad3f.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/?C=D;O=A)
21:06:54	1893/1893	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:06%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/?C=N;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/indexc052.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/)
21:06:54	6716/6716	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/player-example.png	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/player-example.png	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/)
21:06:54	7084/7084	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/player-id-example.png	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/player-id-example.png	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/)
21:06:54	1893/1893	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:06%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/?C=M;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/indexf8a0.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/)
